?????,Customer_ID,Transaction_Date,Deposit_Amount
7429,C00021,5/3/2023,500
7430,C00637,3/21/2023,300
7431,C00070,2/13/2024,300
7432,C00303,11/10/2023,500
7433,C00795,1/30/2024,50
7434,C00740,4/3/2023,50
7435,C00711,12/14/2023,50
7436,C00892,12/27/2023,50
7437,C00218,1/12/2024,100
7438,C00330,8/25/2023,100
7439,C00570,5/10/2023,200
7440,C00443,5/10/2023,300
7441,C00827,12/8/2023,500
7442,C00296,2/26/2024,100
7443,C00891,3/14/2023,100
7444,C00638,3/10/2023,50
7445,C00079,7/1/2023,200
7446,C00557,12/29/2023,300
7447,C00638,11/9/2023,1000
7448,C00993,7/23/2023,50
7449,C00973,6/5/2023,50
7450,C00405,8/27/2023,1000
7451,C00705,3/18/2023,50
7452,C00963,5/1/2023,500
7453,C00108,7/5/2023,100
7454,C00936,11/28/2023,50
7455,C00504,5/31/2023,500
7456,C00378,8/9/2023,200
7457,C00313,8/6/2023,2000
7458,C00284,2/20/2024,50
7459,C00890,8/18/2023,500
7460,C00674,1/7/2024,5000
7461,C00285,12/5/2023,300
7462,C00005,11/2/2023,300
7463,C00441,10/31/2023,200
7464,C00282,12/22/2023,100
7465,C00918,9/12/2023,2000
7466,C00366,11/16/2023,100
7467,C00043,6/18/2023,50
7468,C00615,12/22/2023,300
7469,C00455,9/16/2023,50
7470,C00651,8/8/2023,100
7471,C00677,1/22/2024,200
7472,C00376,7/13/2023,500
7473,C00258,8/4/2023,500
7474,C00737,4/26/2023,50
7475,C00814,1/27/2024,500
7476,C00590,11/8/2023,200
7477,C00783,10/22/2023,50
7478,C00300,11/4/2023,2000
7479,C00662,2/17/2024,300
7480,C00613,3/1/2023,100
7481,C00193,10/24/2023,1000
7482,C00436,5/21/2023,50
7483,C00328,9/4/2023,50
7484,C00389,12/29/2023,500
7485,C00406,11/30/2023,100
7486,C00176,1/31/2024,500
7487,C00352,5/4/2023,2000
7488,C00947,1/11/2024,1000
7489,C00995,4/2/2023,2000
7490,C00055,5/14/2023,2000
7491,C00298,6/14/2023,100
7492,C00368,7/2/2023,1000
7493,C00584,4/22/2023,500
7494,C00013,9/25/2023,200
7495,C00549,11/29/2023,500
7496,C00162,5/31/2023,50
7497,C00169,1/2/2024,100
7498,C00971,5/16/2023,500
7499,C00614,3/15/2023,50
7500,C00188,3/28/2023,50
7501,C00825,2/18/2024,50
7502,C00853,12/15/2023,500
7503,C00160,1/24/2024,2000
7504,C00935,5/31/2023,50
7505,C00094,11/28/2023,5000
7506,C00452,2/5/2024,5000
7507,C00701,10/14/2023,200
7508,C00487,10/12/2023,50
7509,C00934,12/29/2023,100
7510,C00342,4/12/2023,1000
7511,C00862,7/26/2023,100
7512,C00549,7/25/2023,50
7513,C00213,8/23/2023,300
7514,C00823,1/27/2024,1000
7515,C00516,4/4/2023,500
7516,C00655,7/31/2023,50
7517,C00156,1/27/2024,300
7518,C00986,2/7/2024,2000
7519,C00517,3/14/2023,500
7520,C00833,1/26/2024,50
7521,C00496,2/18/2024,100
7522,C00317,8/20/2023,1000
7523,C00523,4/6/2023,100
7524,C00489,5/31/2023,100
7525,C00612,5/23/2023,100
7526,C00286,4/14/2023,100
7527,C00554,4/18/2023,500
7528,C00648,6/11/2023,300
7529,C00705,10/6/2023,50
7530,C00979,8/12/2023,500
7531,C00627,1/31/2024,50
7532,C00608,12/31/2023,2000
7533,C00022,5/23/2023,50
7534,C00503,5/9/2023,200
7535,C00540,10/14/2023,500
7536,C00718,3/2/2023,100
7537,C00100,7/26/2023,200
7538,C00073,3/13/2023,500
7539,C00295,12/11/2023,300
7540,C00232,9/15/2023,5000
7541,C00420,12/11/2023,100
7542,C00791,10/31/2023,5000
7543,C00757,8/19/2023,50
7544,C00476,11/18/2023,200
7545,C00688,3/6/2023,2000
7546,C00807,5/18/2023,500
7547,C00900,9/30/2023,300
7548,C00358,1/20/2024,100
7549,C00276,9/23/2023,200
7550,C00056,11/27/2023,300
7551,C00968,8/4/2023,200
7552,C00230,1/13/2024,50
7553,C00619,9/20/2023,100
7554,C00127,7/7/2023,500
7555,C00969,5/3/2023,5000
7556,C00035,5/6/2023,50
7557,C00581,3/12/2023,100
7558,C00512,5/2/2023,100
7559,C00381,9/26/2023,100
7560,C00414,3/1/2023,50
7561,C00132,3/15/2023,300
7562,C00354,12/22/2023,2000
7563,C00416,11/6/2023,5000
7564,C00743,7/30/2023,50
7565,C00861,10/22/2023,100
7566,C00387,5/1/2023,500
7567,C00158,7/21/2023,2000
7568,C00657,4/15/2023,300
7569,C00655,5/23/2023,50
7570,C00334,9/11/2023,2000
7571,C00478,4/18/2023,500
7572,C00890,12/20/2023,100
7573,C00836,12/2/2023,2000
7574,C00594,10/15/2023,300
7575,C00298,12/5/2023,500
7576,C00858,10/16/2023,50
7577,C00894,7/21/2023,100
7578,C00623,8/15/2023,300
7579,C00259,6/25/2023,100
7580,C00176,10/9/2023,2000
7581,C00974,4/28/2023,300
7582,C00737,9/18/2023,50
7583,C00137,1/1/2024,100
7584,C00717,9/20/2023,50
7585,C00628,8/29/2023,300
7586,C00409,3/7/2023,2000
7587,C00117,1/22/2024,200
7588,C00939,10/19/2023,200
7589,C00193,10/21/2023,200
7590,C00846,12/24/2023,500
7591,C00266,3/6/2023,200
7592,C00292,3/12/2023,1000
7593,C00222,11/25/2023,1000
7594,C00894,10/17/2023,500
7595,C00764,12/14/2023,300
7596,C00379,1/11/2024,500
7597,C00812,5/30/2023,50
7598,C00639,11/9/2023,200
7599,C00562,1/28/2024,50
7600,C00376,9/3/2023,1000
7601,C00607,4/19/2023,200
7602,C00498,8/29/2023,500
7603,C00768,12/19/2023,100
7604,C00501,10/1/2023,100
7605,C00231,4/8/2023,100
7606,C00339,10/16/2023,500
7607,C00836,9/3/2023,500
7608,C00096,11/24/2023,200
7609,C00260,11/9/2023,50
7610,C00464,6/11/2023,100
7611,C00839,5/7/2023,300
7612,C00033,9/1/2023,200
7613,C00932,8/20/2023,50
7614,C00364,6/21/2023,1000
7615,C00313,6/13/2023,5000
7616,C00935,8/27/2023,500
7617,C00489,8/8/2023,50
7618,C00192,1/22/2024,1000
7619,C00309,9/10/2023,500
7620,C00108,10/14/2023,50
7621,C00951,11/29/2023,200
7622,C00699,3/15/2023,50
7623,C00869,9/3/2023,200
7624,C00472,2/4/2024,50
7625,C00745,7/6/2023,200
7626,C00816,4/1/2023,1000
7627,C00075,12/9/2023,1000
7628,C00226,8/8/2023,100
7629,C00686,5/17/2023,100
7630,C00149,6/20/2023,100
7631,C00009,10/13/2023,50
7632,C00019,9/23/2023,500
7633,C00355,1/27/2024,500
7634,C00540,10/22/2023,200
7635,C00702,10/10/2023,500
7636,C00097,12/23/2023,200
7637,C00274,1/22/2024,50
7638,C00052,11/12/2023,500
7639,C00105,10/18/2023,300
7640,C00373,5/11/2023,50
7641,C00681,5/6/2023,50
7642,C00313,4/6/2023,100
7643,C00188,4/22/2023,500
7644,C00462,6/2/2023,200
7645,C00159,8/25/2023,200
7646,C00514,8/19/2023,500
7647,C00770,3/2/2023,500
7648,C00321,5/19/2023,200
7649,C00207,7/30/2023,200
7650,C00215,3/4/2023,1000
7651,C00862,9/27/2023,200
7652,C00692,11/19/2023,100
7653,C00643,4/17/2023,500
7654,C00056,6/2/2023,2000
7655,C00130,10/28/2023,500
7656,C00420,2/16/2024,200
7657,C00506,4/10/2023,1000
7658,C00012,3/5/2023,200
7659,C00090,3/26/2023,50
7660,C00882,6/11/2023,500
7661,C00806,5/5/2023,100
7662,C00799,11/12/2023,100
7663,C00664,1/31/2024,500
7664,C00850,8/24/2023,50
7665,C00899,10/31/2023,1000
7666,C00291,10/10/2023,50
7667,C00702,3/21/2023,100
7668,C00120,3/5/2023,300
7669,C00700,5/14/2023,1000
7670,C00963,8/13/2023,500
7671,C00408,7/28/2023,50
7672,C00429,2/19/2024,100
7673,C00900,9/16/2023,50
7674,C00345,8/22/2023,50
7675,C00498,2/20/2024,300
7676,C00916,5/24/2023,100
7677,C00717,3/20/2023,500
7678,C00239,12/14/2023,50
7679,C00910,7/17/2023,1000
7680,C00188,4/29/2023,200
7681,C00553,8/2/2023,1000
7682,C00229,3/31/2023,100
7683,C00483,10/27/2023,50
7684,C00115,4/15/2023,300
7685,C00096,7/10/2023,100
7686,C00019,11/18/2023,1000
7687,C00511,7/3/2023,2000
7688,C00490,4/28/2023,5000
7689,C00638,8/18/2023,2000
7690,C00929,10/17/2023,100
7691,C00801,5/15/2023,50
7692,C00034,9/24/2023,500
7693,C00090,3/26/2023,500
7694,C00625,2/27/2024,500
7695,C00779,6/24/2023,50
7696,C00841,2/6/2024,200
7697,C00814,12/13/2023,1000
7698,C00854,9/10/2023,100
7699,C00393,6/28/2023,500
7700,C00830,3/3/2023,300
7701,C00004,7/31/2023,1000
7702,C00059,7/31/2023,200
7703,C00851,1/22/2024,100
7704,C00718,2/2/2024,200
7705,C00629,12/4/2023,100
7706,C00350,11/19/2023,50
7707,C00420,9/5/2023,1000
7708,C00864,10/14/2023,50
7709,C00256,10/14/2023,300
7710,C00637,9/27/2023,2000
7711,C00474,5/25/2023,500
7712,C00373,8/31/2023,500
7713,C00684,10/1/2023,300
7714,C00709,9/13/2023,200
7715,C00098,10/20/2023,1000
7716,C00199,10/2/2023,100
7717,C00504,1/5/2024,200
7718,C00025,11/16/2023,100
7719,C00777,7/4/2023,1000
7720,C00483,12/25/2023,50
7721,C00436,5/11/2023,2000
7722,C00696,6/3/2023,200
7723,C00210,11/3/2023,50
7724,C00580,12/14/2023,50
7725,C00875,6/23/2023,100
7726,C00953,3/5/2023,50
7727,C00530,2/7/2024,1000
7728,C00263,4/4/2023,500
7729,C00883,12/20/2023,500
7730,C00783,12/24/2023,1000
7731,C00783,10/21/2023,50
7732,C00220,1/18/2024,50
7733,C00047,3/10/2023,300
7734,C00181,9/25/2023,50
7735,C00554,2/29/2024,50
7736,C00473,7/5/2023,100
7737,C00505,11/11/2023,100
7738,C00563,3/26/2023,50
7739,C00774,1/10/2024,100
7740,C00989,1/17/2024,50
7741,C00239,4/23/2023,5000
7742,C00054,6/28/2023,50
7743,C00671,9/13/2023,300
7744,C00313,7/28/2023,5000
7745,C00082,1/1/2024,200
7746,C00164,5/28/2023,500
7747,C00599,4/15/2023,100
7748,C00470,7/9/2023,300
7749,C00076,9/2/2023,500
7750,C00271,7/28/2023,50
7751,C00509,4/6/2023,100
7752,C00179,1/21/2024,200
7753,C00095,1/13/2024,1000
7754,C00661,10/6/2023,500
7755,C00114,10/24/2023,100
7756,C00736,7/12/2023,100
7757,C00512,8/2/2023,500
7758,C00576,1/20/2024,100
7759,C00659,1/2/2024,5000
7760,C00095,9/10/2023,100
7761,C00389,8/19/2023,200
7762,C00398,9/23/2023,100
7763,C00630,11/24/2023,100
7764,C00822,10/15/2023,200
7765,C00759,7/4/2023,300
7766,C00336,7/22/2023,200
7767,C00994,11/20/2023,500
7768,C00057,1/12/2024,100
7769,C00379,3/9/2023,100
7770,C00224,12/31/2023,100
7771,C00402,4/21/2023,500
7772,C00561,3/3/2023,2000
7773,C00240,1/14/2024,50
7774,C00673,12/10/2023,50
7775,C00285,9/19/2023,100
7776,C00341,3/19/2023,200
7777,C00917,9/16/2023,5000
7778,C00537,10/4/2023,200
7779,C00289,7/9/2023,50
7780,C00738,8/5/2023,500
7781,C00223,3/27/2023,100
7782,C00008,7/29/2023,500
7783,C00957,5/5/2023,100
7784,C00600,7/5/2023,100
7785,C00778,2/28/2024,500
7786,C00065,1/11/2024,300
7787,C00866,7/15/2023,500
7788,C00479,1/6/2024,200
7789,C00873,10/29/2023,100
7790,C00685,9/23/2023,100
7791,C00879,3/29/2023,1000
7792,C00258,7/2/2023,100
7793,C00653,7/19/2023,500
7794,C00065,8/24/2023,50
7795,C00090,5/15/2023,500
7796,C00294,10/25/2023,100
7797,C00438,11/10/2023,1000
7798,C00026,8/12/2023,50
7799,C00577,11/29/2023,100
7800,C00879,8/11/2023,5000
7801,C00101,10/22/2023,50
7802,C00126,8/25/2023,100
7803,C00125,6/21/2023,50
7804,C00945,9/22/2023,300
7805,C00343,7/10/2023,50
7806,C00657,4/26/2023,200
7807,C00985,10/21/2023,200
7808,C00118,6/25/2023,100
7809,C00746,3/17/2023,200
7810,C00043,7/29/2023,1000
7811,C00303,10/7/2023,50
7812,C00934,6/28/2023,50
7813,C00073,12/23/2023,1000
7814,C00576,9/4/2023,500
7815,C00680,5/15/2023,500
7816,C00445,6/13/2023,300
7817,C00748,1/1/2024,300
7818,C00859,11/28/2023,200
7819,C00592,8/1/2023,50
7820,C00870,3/12/2023,50
7821,C00753,11/6/2023,50
7822,C00961,7/4/2023,500
7823,C00305,10/7/2023,300
7824,C00727,4/2/2023,200
7825,C00516,5/26/2023,50
7826,C00395,10/11/2023,1000
7827,C00685,10/8/2023,100
7828,C00080,6/14/2023,100
7829,C00367,4/12/2023,300
7830,C00472,5/20/2023,1000
7831,C00010,12/3/2023,50
7832,C00830,9/21/2023,1000
7833,C00696,9/20/2023,100
7834,C00731,12/29/2023,200
7835,C00020,10/14/2023,50
7836,C00163,9/8/2023,200
7837,C00530,12/24/2023,300
7838,C00482,12/26/2023,300
7839,C00916,4/27/2023,500
7840,C00281,11/9/2023,200
7841,C00314,9/11/2023,100
7842,C00868,12/20/2023,2000
7843,C00081,2/25/2024,300
7844,C00479,12/12/2023,1000
7845,C00699,5/22/2023,2000
7846,C00847,4/17/2023,200
7847,C00264,3/21/2023,50
7848,C00903,2/15/2024,100
7849,C00481,7/3/2023,100
7850,C00016,2/8/2024,200
7851,C00046,4/27/2023,300
7852,C00195,7/16/2023,1000
7853,C00558,5/14/2023,300
7854,C00821,4/17/2023,1000
7855,C00834,10/9/2023,300
7856,C00790,3/18/2023,100
7857,C00598,12/10/2023,100
7858,C00996,9/22/2023,50
7859,C00811,8/21/2023,100
7860,C00145,11/11/2023,200
7861,C00238,3/6/2023,50
7862,C00255,7/23/2023,500
7863,C00354,1/7/2024,300
7864,C00836,12/29/2023,300
7865,C00091,9/15/2023,1000
7866,C00293,8/6/2023,500
7867,C00117,7/22/2023,1000
7868,C00095,8/9/2023,2000
7869,C00518,5/28/2023,2000
7870,C00803,1/30/2024,500
7871,C00905,1/1/2024,1000
7872,C00660,8/17/2023,50
7873,C00557,5/21/2023,1000
7874,C00243,10/3/2023,2000
7875,C00519,11/20/2023,300
7876,C00757,12/8/2023,2000
7877,C00396,8/6/2023,50
7878,C00965,10/26/2023,200
7879,C00374,11/8/2023,300
7880,C00035,2/29/2024,2000
7881,C00688,12/10/2023,1000
7882,C00037,7/14/2023,500
7883,C00504,12/29/2023,100
7884,C00296,8/23/2023,50
7885,C00039,6/25/2023,2000
7886,C00222,7/4/2023,100
7887,C00093,9/18/2023,50
7888,C00446,2/12/2024,2000
7889,C00594,4/29/2023,50
7890,C00757,8/8/2023,100
7891,C00783,3/8/2023,200
7892,C00229,1/4/2024,500
7893,C00161,3/25/2023,50
7894,C00713,5/1/2023,300
7895,C00692,1/12/2024,2000
7896,C00068,7/10/2023,200
7897,C00575,11/17/2023,500
7898,C00468,10/22/2023,500
7899,C00918,2/21/2024,200
7900,C00849,4/8/2023,300
7901,C00696,12/17/2023,50
7902,C00678,2/6/2024,500
7903,C00982,2/1/2024,500
7904,C00752,5/8/2023,200
7905,C00584,11/12/2023,500
7906,C00733,12/1/2023,100
7907,C00879,10/25/2023,200
7908,C00415,7/3/2023,50
7909,C00589,8/29/2023,1000
7910,C00551,3/30/2023,50
7911,C00922,8/15/2023,1000
7912,C00434,11/21/2023,200
7913,C00752,7/14/2023,100
7914,C00600,9/2/2023,100
7915,C00682,12/27/2023,100
7916,C00716,12/12/2023,5000
7917,C00586,3/29/2023,100
7918,C00599,7/3/2023,100
7919,C00412,1/18/2024,1000
7920,C00015,5/29/2023,50
7921,C00072,1/21/2024,50
7922,C00467,12/24/2023,1000
7923,C00855,1/1/2024,100
7924,C00906,12/22/2023,100
7925,C00833,11/15/2023,50
7926,C00857,11/14/2023,500
7927,C00534,2/20/2024,200
7928,C00218,8/3/2023,200
7929,C00222,5/15/2023,50
7930,C00864,5/6/2023,50
7931,C00482,8/23/2023,200
7932,C00617,6/15/2023,500
7933,C00634,3/7/2023,50
7934,C00136,4/30/2023,100
7935,C00938,9/10/2023,50
7936,C00716,9/24/2023,300
7937,C00129,5/23/2023,500
7938,C00271,11/4/2023,500
7939,C00325,7/18/2023,5000
7940,C00053,5/15/2023,1000
7941,C00091,3/22/2023,500
7942,C00736,2/26/2024,50
7943,C00777,11/11/2023,50
7944,C00294,1/30/2024,50
7945,C00263,3/24/2023,500
7946,C00652,12/31/2023,2000
7947,C00224,5/7/2023,50
7948,C00919,12/11/2023,1000
7949,C00010,10/5/2023,500
7950,C00381,1/15/2024,500
7951,C00985,4/16/2023,500
7952,C00785,9/20/2023,500
7953,C00603,5/19/2023,1000
7954,C00737,9/16/2023,100
7955,C00244,11/25/2023,50
7956,C00870,12/4/2023,100
7957,C00271,3/19/2023,100
7958,C00897,11/27/2023,500
7959,C00884,8/23/2023,100
7960,C00808,2/29/2024,300
7961,C00849,4/20/2023,500
7962,C01000,5/10/2023,1000
7963,C00670,8/18/2023,1000
7964,C00866,10/18/2023,1000
7965,C00189,8/5/2023,1000
7966,C00166,4/12/2023,50
7967,C00082,3/14/2023,50
7968,C00782,3/10/2023,300
7969,C00252,6/19/2023,200
7970,C00236,9/10/2023,500
7971,C00361,3/28/2023,500
7972,C00632,5/15/2023,200
7973,C00825,2/27/2024,200
7974,C00260,9/21/2023,200
7975,C00091,6/9/2023,100
7976,C00953,11/20/2023,50
7977,C00453,6/21/2023,300
7978,C00675,10/17/2023,500
7979,C00311,9/9/2023,500
7980,C00934,2/18/2024,50
7981,C00412,12/21/2023,500
7982,C00655,9/11/2023,2000
7983,C00080,11/25/2023,2000
7984,C00191,12/10/2023,1000
7985,C00492,1/16/2024,50
7986,C00179,5/12/2023,500
7987,C00379,7/21/2023,200
7988,C00428,5/6/2023,500
7989,C00449,11/22/2023,100
7990,C00005,7/21/2023,300
7991,C00803,11/25/2023,1000
7992,C00907,1/10/2024,100
7993,C00392,9/27/2023,100
7994,C00738,7/18/2023,500
7995,C00060,3/2/2023,50
7996,C00368,2/23/2024,50
7997,C00334,1/26/2024,100
7998,C00640,8/30/2023,200
7999,C00406,5/14/2023,2000
8000,C00110,12/30/2023,200
8001,C00740,4/24/2023,50
8002,C00593,8/14/2023,50
8003,C00804,10/28/2023,100
8004,C00421,10/11/2023,1000
8005,C00232,10/13/2023,50
8006,C00162,11/21/2023,100
8007,C00147,8/27/2023,1000
8008,C00483,11/14/2023,1000
8009,C00805,3/3/2023,50
8010,C00721,3/3/2023,50
8011,C00383,2/6/2024,100
8012,C00917,4/29/2023,100
8013,C00973,6/19/2023,100
8014,C00220,12/30/2023,100
8015,C00605,8/30/2023,500
8016,C00811,1/6/2024,50
8017,C00422,12/25/2023,100
8018,C00395,4/1/2023,1000
8019,C00270,1/9/2024,100
8020,C00131,2/14/2024,50
8021,C00102,7/11/2023,50
8022,C00323,11/12/2023,100
8023,C00851,9/26/2023,50
8024,C00897,8/15/2023,50
8025,C00335,12/16/2023,100
8026,C00695,12/21/2023,5000
8027,C00509,3/28/2023,1000
8028,C00064,11/9/2023,100
8029,C00956,4/23/2023,50
8030,C00161,4/11/2023,100
8031,C00461,8/6/2023,2000
8032,C00682,8/15/2023,2000
8033,C00410,7/19/2023,50
8034,C00630,7/10/2023,100
8035,C00363,1/12/2024,200
8036,C00755,8/21/2023,300
8037,C00386,9/27/2023,500
8038,C00446,8/31/2023,100
8039,C00132,10/22/2023,500
8040,C00551,8/7/2023,100
8041,C00049,8/30/2023,500
8042,C00498,5/13/2023,100
8043,C00622,7/7/2023,300
8044,C00373,3/16/2023,2000
8045,C00076,4/28/2023,100
8046,C00943,12/25/2023,100
8047,C00372,2/28/2024,2000
8048,C00747,8/6/2023,100
8049,C00510,6/13/2023,5000
8050,C00007,3/18/2023,50
8051,C00520,4/23/2023,100
8052,C00158,10/21/2023,1000
8053,C00297,11/14/2023,5000
8054,C00663,6/5/2023,1000
8055,C00751,8/13/2023,50
8056,C00969,11/28/2023,500
8057,C00946,7/15/2023,300
8058,C00470,4/20/2023,200
8059,C00530,8/13/2023,300
8060,C00387,12/17/2023,500
8061,C00581,4/25/2023,200
8062,C00590,2/23/2024,1000
8063,C00237,12/10/2023,500
8064,C00706,9/13/2023,50
8065,C00628,7/26/2023,500
8066,C00382,5/24/2023,500
8067,C00161,4/4/2023,300
8068,C00830,7/19/2023,50
8069,C00597,12/21/2023,200
8070,C00067,11/25/2023,50
8071,C00041,12/11/2023,50
8072,C00351,9/21/2023,100
8073,C00938,10/30/2023,200
8074,C00954,3/13/2023,1000
8075,C00581,11/4/2023,300
8076,C00643,2/14/2024,50
8077,C00423,12/8/2023,500
8078,C00209,2/21/2024,100
8079,C00857,4/2/2023,50
8080,C00551,6/11/2023,300
8081,C00801,2/22/2024,1000
8082,C00503,2/20/2024,200
8083,C00816,10/7/2023,500
8084,C00551,12/16/2023,500
8085,C00869,6/2/2023,100
8086,C00709,3/25/2023,100
8087,C00947,2/6/2024,200
8088,C00511,12/28/2023,100
8089,C00659,1/10/2024,500
8090,C00767,6/18/2023,500
8091,C00646,12/18/2023,50
8092,C00968,3/5/2023,500
8093,C00695,1/30/2024,100
8094,C00205,12/24/2023,500
8095,C00393,1/2/2024,200
8096,C00521,3/7/2023,1000
8097,C00397,11/22/2023,500
8098,C00048,5/30/2023,50
8099,C00359,4/25/2023,1000
8100,C00050,10/14/2023,500
8101,C00751,6/16/2023,2000
8102,C00693,2/6/2024,50
8103,C00744,6/9/2023,2000
8104,C00024,10/22/2023,50
8105,C00350,6/12/2023,200
8106,C00118,2/9/2024,300
8107,C00853,11/15/2023,50
8108,C00418,9/23/2023,50
8109,C00457,10/28/2023,200
8110,C00075,3/2/2023,1000
8111,C00050,7/16/2023,50
8112,C00629,8/27/2023,200
8113,C00125,11/23/2023,2000
8114,C00811,6/9/2023,200
8115,C00801,1/11/2024,50
8116,C00786,6/21/2023,500
8117,C00668,2/12/2024,500
8118,C00108,5/21/2023,500
8119,C00791,9/8/2023,50
8120,C00909,7/10/2023,300
8121,C00134,1/19/2024,1000
8122,C00821,8/12/2023,300
8123,C00854,4/2/2023,100
8124,C00822,6/18/2023,500
8125,C00906,5/7/2023,300
8126,C00577,2/18/2024,2000
8127,C00664,1/5/2024,300
8128,C00428,8/8/2023,50
8129,C00004,12/20/2023,500
8130,C00926,11/6/2023,1000
8131,C00121,3/21/2023,2000
8132,C00424,6/24/2023,50
8133,C00003,4/26/2023,100
8134,C00547,9/2/2023,5000
8135,C00041,4/12/2023,1000
8136,C00788,8/5/2023,50
8137,C00875,1/10/2024,300
8138,C00732,3/11/2023,1000
8139,C00020,6/16/2023,200
8140,C00930,10/15/2023,50
8141,C00277,6/4/2023,50
8142,C00428,11/11/2023,100
8143,C00316,5/21/2023,500
8144,C00047,1/7/2024,2000
8145,C00634,10/17/2023,200
8146,C00267,5/26/2023,500
8147,C00235,7/9/2023,500
8148,C00323,2/20/2024,1000
8149,C00546,2/16/2024,300
8150,C00649,7/26/2023,100
8151,C00428,3/28/2023,100
8152,C00636,9/22/2023,50
8153,C00470,12/8/2023,50
8154,C00272,6/5/2023,100
8155,C00242,9/11/2023,300
8156,C00956,8/31/2023,500
8157,C00515,9/12/2023,500
8158,C00132,12/2/2023,100
8159,C00102,12/11/2023,50
8160,C00677,3/9/2023,200
8161,C00595,10/5/2023,2000
8162,C00745,1/7/2024,100
8163,C00763,9/5/2023,100
8164,C00004,6/14/2023,500
8165,C00822,1/23/2024,300
8166,C00739,10/1/2023,2000
8167,C00295,11/22/2023,300
8168,C00294,11/22/2023,200
8169,C00319,10/18/2023,50
8170,C00939,5/20/2023,2000
8171,C00690,11/28/2023,300
8172,C00209,7/8/2023,200
8173,C00518,7/17/2023,200
8174,C00095,3/9/2023,100
8175,C00140,7/8/2023,100
8176,C00559,10/9/2023,200
8177,C00189,9/1/2023,200
8178,C00688,10/4/2023,100
8179,C00041,8/31/2023,200
8180,C00914,10/12/2023,500
8181,C00805,2/27/2024,500
8182,C00719,1/26/2024,200
8183,C00770,3/30/2023,50
8184,C00816,10/23/2023,300
8185,C00795,9/18/2023,5000
8186,C00982,9/11/2023,300
8187,C00154,4/28/2023,100
8188,C00689,6/30/2023,1000
8189,C00919,8/2/2023,50
8190,C00317,8/14/2023,100
8191,C00342,10/5/2023,500
8192,C00919,5/19/2023,50
8193,C00052,4/24/2023,100
8194,C00341,10/4/2023,100
8195,C00075,3/16/2023,100
8196,C00476,8/24/2023,100
8197,C00883,3/20/2023,50
8198,C00487,11/2/2023,50
8199,C00595,1/30/2024,500
8200,C00369,9/15/2023,50
8201,C00160,12/28/2023,500
8202,C00400,5/23/2023,50
8203,C00604,3/12/2023,300
8204,C00368,12/13/2023,200
8205,C00111,3/22/2023,500
8206,C00739,8/5/2023,300
8207,C00303,8/2/2023,50
8208,C00748,5/9/2023,2000
8209,C00810,7/13/2023,50
8210,C00805,3/3/2023,500
8211,C00445,11/23/2023,2000
8212,C00614,6/8/2023,500
8213,C00082,9/25/2023,100
8214,C00203,6/18/2023,50
8215,C00581,5/7/2023,100
8216,C00555,9/20/2023,100
8217,C00393,5/20/2023,2000
8218,C00428,1/11/2024,2000
8219,C00994,10/14/2023,5000
8220,C00561,7/13/2023,100
8221,C00040,5/11/2023,100
8222,C00202,7/16/2023,50
8223,C00552,6/7/2023,300
8224,C00278,4/1/2023,100
8225,C00485,10/4/2023,100
8226,C00159,12/10/2023,100
8227,C00847,9/15/2023,50
8228,C00288,9/5/2023,1000
8229,C00232,3/10/2023,50
8230,C00044,5/27/2023,500
8231,C00639,9/23/2023,50
8232,C00526,3/11/2023,200
8233,C00437,6/9/2023,2000
8234,C00554,4/17/2023,5000
8235,C00724,8/24/2023,500
8236,C00244,3/16/2023,2000
8237,C00789,3/22/2023,50
8238,C00254,12/26/2023,100
8239,C00816,7/5/2023,200
8240,C00760,7/7/2023,500
8241,C00387,10/21/2023,50
8242,C00620,5/8/2023,200
8243,C00094,12/22/2023,50
8244,C00247,9/26/2023,100
8245,C00425,12/28/2023,100
8246,C00752,2/10/2024,1000
8247,C00844,1/13/2024,100
8248,C00117,11/11/2023,300
8249,C00988,6/20/2023,500
8250,C00701,8/27/2023,50
8251,C00493,5/12/2023,200
8252,C00483,6/10/2023,100
8253,C00156,7/4/2023,50
8254,C00646,9/16/2023,300
8255,C00048,3/11/2023,300
8256,C00827,1/3/2024,50
8257,C00335,7/8/2023,50
8258,C00959,4/20/2023,50
8259,C00548,6/24/2023,300
8260,C00622,9/21/2023,50
8261,C00476,12/14/2023,100
8262,C00267,8/12/2023,1000
8263,C00355,7/25/2023,50
8264,C00694,10/18/2023,1000
8265,C00082,10/30/2023,50
8266,C00420,10/28/2023,100
8267,C00523,1/13/2024,1000
8268,C00040,10/12/2023,300
8269,C00678,10/25/2023,200
8270,C00935,1/17/2024,2000
8271,C00071,2/24/2024,500
8272,C00079,3/2/2023,5000
8273,C00253,10/24/2023,1000
8274,C00549,6/30/2023,200
8275,C00738,5/4/2023,500
8276,C00534,10/6/2023,100
8277,C00204,8/8/2023,500
8278,C00315,11/16/2023,50
8279,C00011,12/3/2023,50
8280,C00399,6/21/2023,100
8281,C00955,1/5/2024,50
8282,C00364,7/24/2023,1000
8283,C00850,6/28/2023,50
8284,C00348,10/21/2023,200
8285,C00291,12/30/2023,50
8286,C00057,9/19/2023,100
8287,C00959,5/7/2023,50
8288,C00509,5/9/2023,100
8289,C00023,12/14/2023,200
8290,C00870,12/10/2023,1000
